game_date,opponent,venue,inning_number,top_or_bottom,pitcher_name,pitcher_team,pitcher_lefty,batter_name,batter_team,batter_lefty,balls,strikes,outs_before,pitch_type_name,pitch_result,atbat_result,velo,pitch_locheight,pitch_locside,ball_in_play_direction,ball_in_play_distance,inplay_value,angle,atbat_result_id,autopitchtype,awayteam,ax_fts,ay_fts,az_fts,batter_team_id,batterside,bearing,carry_distance,carry_flight_time_s,contactpositionx,contactpositiony,contactpositionz,date,direction,exitspeed,external_id,game_key,gameuid,gorout_horizontal_location_intent,gorout_horizontal_location_result,gorout_score_horizontal,gorout_score_vertical,gorout_vertical_location_intent,gorout_vertical_location_result,hit_location,hitspinrate,hitter_external_id,hitter_internal_id,hittype,hometeam,inning,inning_pitch_number,inplay_value_id,korbb,lasttrackeddistance,league,level,man_on_first,man_on_second,man_on_third,outs,outsonplay,paofinning,performance_data_key,pfxx_in,pfxz_in,pitch_approach_h,pitch_approach_v,pitch_break_h_in,pitch_break_v_in,pitch_extension_ft,pitch_id,pitch_launch_h,pitch_launch_v,pitch_number,pitch_release_height_ft,pitch_release_side_ft,pitch_result_id,pitch_spin_axis,pitch_spin_rpm,pitch_spin_tilt,pitch_time_s,pitch_type,pitch_zone_speed_mph,pitchcall,pitcher_external_id,pitcher_internal_id,pitcher_team_id,pitcherset,pitcherthrows,pitchofpa,pitchuid,platelocheight,platelocside,playresult,positionatx,positionaty,positionatz,relspeed,runsscored,session_id,session_type,stadium,taggedpitchtype,time,timestamp,topbottom,tracking_type,vertbreak,vx_fts,vy_fts,vz,x0_ft,y,z0_ft
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Luke Pappano,Moeller,True,1,2,1,Fast Ball,Strike Swing and Miss,Strike Out,73,1.700,0.000,0.00,0.00, -- ,,1,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561318,,,,6,0,,,,,False,False,False,,,,ph_26192904,,,,,,,,26192904,,,4,,,30,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:34:19 PM,1742416459,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,0,0,2,Fast Ball,Strike Looking,,74,1.700,0.100,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,7,0,,,,,False,False,False,,,,ph_26192937,,,,,,,,26192937,,,1,,,20,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:34:47 PM,1742416487,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,0,1,2,Breaking Ball,Ball,,67,2.700,-1.300,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,8,0,,,,,False,False,False,,,,ph_26192950,,,,,,,,26192950,,,2,,,1,,,,,30,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:34:57 PM,1742416497,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,1,1,2,Fast Ball,Strike Foul,,71,1.800,1.200,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,9,0,,,,,False,False,False,,,,ph_26192966,,,,,,,,26192966,,,3,,,40,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:35:10 PM,1742416510,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,1,2,2,Fast Ball,Ball,,77,3.800,0.200,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,10,0,,,,,False,False,False,,,,ph_26192993,,,,,,,,26192993,,,4,,,1,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:35:26 PM,1742416526,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,2,2,2,Fast Ball,Ball,,72,1.300,-0.600,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,11,0,,,,,False,False,False,,,,ph_26193000,,,,,,,,26193000,,,5,,,1,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:35:39 PM,1742416539,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,3,2,2,Fast Ball,Strike Foul,,78,3.700,0.800,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561221,,,,12,0,,,,,False,False,False,,,,ph_26193017,,,,,,,,26193017,,,6,,,40,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:35:51 PM,1742416551,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Top,NA NA,Springboro High School,False,Matt Ponatoski,Moeller,True,3,2,2,Fast Ball,Strike In Play,Ground Out,74,2.200,1.100,10.65,117.91,Ground Ball,,2,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,4-3,,,561221,,,,13,20,,,,,False,False,False,,,,ph_26193043,,,,,,,,26193043,,,7,,,50,,,,,1,,,,842211,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:36:07 PM,1742416567,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Jay Davis,Springboro High School,False,0,0,0,Fast Ball,Strike Looking,,93,2.200,0.600,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619366,,,,1,0,,,,,False,False,False,,,,ph_26193277,,,,,,,,26193277,,,1,,,20,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:39:29 PM,1742416769,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Jay Davis,Springboro High School,False,0,1,0,Slider,Strike Swing and Miss,,83,1.900,0.700,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619366,,,,2,0,,,,,False,False,False,,,,ph_26193297,,,,,,,,26193297,,,2,,,30,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:39:42 PM,1742416782,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Jay Davis,Springboro High School,False,0,2,0,Fast Ball,Strike In Play,Ground Out,95,2.000,0.600,25.57,60.36,Ground Ball,,2,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,1-3,,,619366,,,,3,20,,,,,False,False,False,,,,ph_26193329,,,,,,,,26193329,,,3,,,50,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:40:01 PM,1742416801,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,0,1,Fast Ball,Strike Swing and Miss,,94,1.900,0.600,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619396,,,,4,0,,,,,False,False,False,,,,ph_26193354,,,,,,,,26193354,,,1,,,30,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:40:34 PM,1742416834,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,1,1,Fast Ball,Strike Foul,,95,1.900,0.600,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619396,,,,5,0,,,,,False,False,False,,,,ph_26193371,,,,,,,,26193371,,,2,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:40:48 PM,1742416848,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,2,1,Slider,Strike In Play,Error,86,1.900,0.700,-31.43,98.44,Ground Ball,,6,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619396,,,,6,20,,,,,False,False,False,,,,ph_26193432,,,,,,,,26193432,,,3,,,50,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:41:18 PM,1742416878,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,0,0,1,Fast Ball,Ball,,91,3.200,0.100,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,7,0,,,,,True,False,False,,,,ph_26193473,,,,,,,,26193473,,,1,,,1,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:42:01 PM,1742416921,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,1,0,1,Fast Ball,Strike Foul,,91,1.700,0.500,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,8,0,,,,,True,False,False,,,,ph_26193490,,,,,,,,26193490,,,2,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:42:15 PM,1742416935,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,1,1,1,Fast Ball,Ball,,92,0.900,0.800,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,9,0,,,,,True,False,False,,,,ph_26193507,,,,,,,,26193507,,,3,,,1,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:42:32 PM,1742416952,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,2,1,1,Fast Ball,Ball,,91,1.000,1.000,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,10,0,,,,,True,False,False,,,,ph_26193526,,,,,,,,26193526,,,4,,,1,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:42:46 PM,1742416966,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,3,1,1,Fast Ball,Strike Foul,,92,2.300,-0.200,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,11,0,,,,,True,False,False,,,,ph_26193546,,,,,,,,26193546,,,5,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:43:03 PM,1742416983,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,Homer Crank,Springboro High School,True,3,2,1,Slider,Strike Swing and Miss,Strike Out,82,0.700,0.600,0.00,0.00, -- ,,1,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619364,,,,12,0,,,,,True,False,False,,,,ph_26193573,,,,,,,,26193573,,,6,,,30,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:43:29 PM,1742417009,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,David Pickthorn,Springboro High School,False,0,0,2,Slider,Strike Looking,,82,2.300,-0.300,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619374,,,,13,0,,,,,False,True,False,,,,ph_26193601,,,,,,,,26193601,,,1,,,20,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:44:06 PM,1742417046,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,David Pickthorn,Springboro High School,False,0,1,2,Fast Ball,Strike Swing and Miss,,94,1.300,0.800,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619374,,,,14,0,,,,,False,True,False,,,,ph_26193623,,,,,,,,26193623,,,2,,,30,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:44:24 PM,1742417064,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,1,Bottom,Zion Theophilus,Moeller,False,David Pickthorn,Springboro High School,False,0,2,2,Fast Ball,Strike Swing and Miss,Strike Out,94,2.400,0.100,0.00,0.00, -- ,,1,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619374,,,,15,0,,,,,False,True,False,,,,ph_26193643,,,,,,,,26193643,,,3,,,30,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:44:47 PM,1742417087,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Conner Cuozzo,Moeller,False,0,0,0,Breaking Ball,Strike Looking,,68,1.900,1.600,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,604585,,,,1,0,,,,,False,False,False,,,,ph_26194083,,,,,,,,26194083,,,1,,,20,,,,,30,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:47:10 PM,1742417230,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Conner Cuozzo,Moeller,False,0,1,0,Fast Ball,Strike In Play,Fly Out,73,1.600,1.100,31.97,226.93,Fly Ball,,4,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,9,,,604585,,,,2,100,,,,,False,False,False,,,,ph_26194160,,,,,,,,26194160,,,2,,,50,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:47:23 PM,1742417243,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jovan Love,Moeller,False,0,0,1,Fast Ball,Strike In Play,1B,77,2.800,0.200,-21.84,209.05,Ground Ball,,11,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561255,,,,3,20,,,,,False,False,False,,,,ph_26194200,,,,,,,,26194200,,,1,,,50,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:47:49 PM,1742417269,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Cooper Ridley,Moeller,True,0,0,1,Fast Ball,Strike In Play,Ground Out,77,2.400,1.400,64.22,62.62,Bunt,,2,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,2,,,554993,,,,4,200,,,,,True,False,False,,,,ph_26194241,,,,,,,,26194241,,,1,,,50,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:48:17 PM,1742417297,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,0,0,2,Fast Ball,Strike Looking,,76,2.100,0.900,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,554892,,,,5,0,,,,,True,False,False,,,,ph_26194313,,,,,,,,26194313,,,1,,,20,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:49:29 PM,1742417369,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,0,1,2,Breaking Ball,Ball,,68,3.300,0.200,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,554892,,,,6,0,,,,,True,False,False,,,,ph_26194331,,,,,,,,26194331,,,2,,,1,,,,,30,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:49:44 PM,1742417384,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,1,1,2,Fast Ball,Ball,,76,3.300,1.300,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,554892,,,,7,0,,,,,False,True,False,,,,ph_26194355,,,,,,,,26194355,,,3,,,1,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:50:08 PM,1742417408,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,2,1,2,Fast Ball,Strike Looking,,76,2.200,1.000,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,554892,,,,8,0,,,,,False,True,False,,,,ph_26194376,,,,,,,,26194376,,,4,,,20,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:50:26 PM,1742417426,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,2,2,2,Fast Ball,Ball,,73,1.000,1.300,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,554892,,,,9,0,,,,,False,True,False,,,,ph_26194420,,,,,,,,26194420,,,5,,,1,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:51:06 PM,1742417466,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Top,Kevin Wolpert,Springboro High School,False,Jake Bell,Moeller,False,3,2,2,Fast Ball,Strike In Play,Ground Out,75,2.100,0.900,-10.30,126.08,Ground Ball,,2,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,6-3,,,554892,,,,10,20,,,,,False,True,False,,,,ph_26194459,,,,,,,,26194459,,,6,,,50,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,4:51:27 PM,1742417487,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,TJ Brown,Springboro High School,False,0,0,0,Fast Ball,Strike Swing and Miss,,94,1.600,0.300,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619398,,,,1,0,,,,,False,False,False,,,,ph_26194633,,,,,,,,26194633,,,1,,,30,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:54:05 PM,1742417645,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,TJ Brown,Springboro High School,False,0,1,0,Fast Ball,Ball,,93,3.500,-1.200,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619398,,,,2,0,,,,,False,False,False,,,,ph_26194655,,,,,,,,26194655,,,2,,,1,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:54:21 PM,1742417661,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,TJ Brown,Springboro High School,False,1,1,0,Fast Ball,Strike Swing and Miss,,92,2.100,-0.100,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619398,,,,3,0,,,,,False,False,False,,,,ph_26194674,,,,,,,,26194674,,,3,,,30,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:54:40 PM,1742417680,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,TJ Brown,Springboro High School,False,1,2,0,Fast Ball,Strike In Play,Fly Out,90,2.400,-0.100,41.44,106.34,Fly Ball,,4,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,4,,,619398,,,,4,100,,,,,False,False,False,,,,ph_26194701,,,,,,,,26194701,,,4,,,50,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:55:00 PM,1742417700,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,0,1,Fast Ball,Strike Foul,,94,1.800,0.600,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619386,,,,5,0,,,,,False,False,False,,,,ph_26194742,,,,,,,,26194742,,,1,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:55:42 PM,1742417742,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,1,1,Fast Ball,Strike Foul,,90,2.900,0.100,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619386,,,,6,0,,,,,False,False,False,,,,ph_26194771,,,,,,,,26194771,,,2,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:56:13 PM,1742417773,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,NA NA,Springboro High School,False,0,2,1,Slider,Strike Swing and Miss,Strike Out,83,1.600,0.700,0.00,0.00, -- ,,1,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,619386,,,,7,0,,,,,False,False,False,,,,ph_26194794,,,,,,,,26194794,,,3,,,30,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:56:38 PM,1742417798,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,0,0,2,Fast Ball,Strike Looking,,93,1.300,-0.500,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,8,0,,,,,False,False,False,,,,ph_26194832,,,,,,,,26194832,,,1,,,20,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:57:06 PM,1742417826,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,0,1,2,Fast Ball,Strike Foul,,94,3.500,0.500,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,9,0,,,,,False,False,False,,,,ph_26194850,,,,,,,,26194850,,,2,,,40,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:57:19 PM,1742417839,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,0,2,2,Slider,Ball,,85,3.200,-0.900,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,10,0,,,,,False,False,False,,,,ph_26194879,,,,,,,,26194879,,,3,,,1,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:57:41 PM,1742417861,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,1,2,2,Fast Ball,Ball,,92,2.500,-1.000,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,11,0,,,,,False,False,False,,,,ph_26194888,,,,,,,,26194888,,,4,,,1,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:57:58 PM,1742417878,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,2,2,2,Slider,Strike Foul,,84,1.500,0.600,0.00,0.00, -- ,,0,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,12,0,,,,,False,False,False,,,,ph_26194908,,,,,,,,26194908,,,5,,,40,,,,,32,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:58:15 PM,1742417895,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,2,Bottom,Zion Theophilus,Moeller,False,Kevin Wolpert,Springboro High School,False,2,2,2,Fast Ball,Strike Looking,Strike Out,93,1.600,0.700,0.00,0.00, -- ,,1,,,,,,79181,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,840467,,,,13,0,,,,,False,False,False,,,,ph_26194934,,,,,,,,26194934,,,6,,,20,,,,,1,,,,559408,58177,,,,,,,,,,,,,mg_486256,non_game_live,,,4:58:37 PM,1742417917,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,3,Top,Kevin Wolpert,Springboro High School,False,Donovan Glosser,Moeller,False,0,0,0,Fast Ball,Strike In Play,Ground Out,76,1.900,0.800,-12.07,126.47,Ground Ball,,2,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,6-3,,,561419,,,,1,20,,,,,False,False,False,,,,ph_26195110,,,,,,,,26195110,,,1,,,50,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,5:00:58 PM,1742418058,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,3,Top,Kevin Wolpert,Springboro High School,False,Will Schirmer,Moeller,False,0,0,1,Breaking Ball,Strike In Play,Fly Out,66,2.200,0.700,-48.36,215.96,Fly Ball,,4,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,7,,,554989,,,,2,100,,,,,False,False,False,,,,ph_26195149,,,,,,,,26195149,,,1,,,50,,,,,30,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,5:01:25 PM,1742418085,,Charted,,,,,,,
2025-03-19,Springboro High School,Springboro High School,3,Top,Kevin Wolpert,Springboro High School,False,Noah Goettke,Moeller,False,0,0,2,Fast Ball,Strike Looking,,74,2.200,1.100,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,3/19/25,,,,mg_486256,,,,,,,,0,,,561188,,,,3,0,,,,,False,False,False,,,,ph_26195180,,,,,,,,26195180,,,1,,,20,,,,,1,,,,840467,79181,,,,,,,,,,,,,mg_486256,non_game_live,,,5:01:57 PM,1742418117,,Charted,,,,,,,
